,금융회사,상품명,세전이자율,세후이자율,세후이자(예시),최고우대금리,이자계산방식,기간,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_km,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
351,국제저축은행,꿈 찾아 정기예금(비대면),3.10%,2.62%,"540,402",3.10%,복리,24개월,2023-09-08,"수신여신팀, 051-640-2159",없음,만 19세 이상의 개인,온라인,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용","만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
352,오성저축은행,정기예금,3.10%,2.62%,"524,520",3.10%,단리,24개월,2023-10-13,"여신팀,054-452-7861",없음,제한없음,영업점,"1개월이하-약정금리와 만기일 기준금리 중 낮은금리 
1개월 초과 -보통예금 금리",없음,3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
353,오성저축은행,정기예금,3.10%,2.62%,"540,402",3.10%,복리,24개월,2023-10-13,"여신팀,054-452-7861",없음,제한없음,영업점,"1개월이하-약정금리와 만기일 기준금리 중 낮은금리 
1개월 초과 -보통예금 금리",없음,3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
354,비엔케이저축은행,"정기예금(비대면,인터넷,모바일)",3.10%,2.62%,"524,520",3.10%,단리,24개월,2023-10-27,"경영기획부, 16449988",없음,제한없음,온라인,"* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
355,비엔케이저축은행,"정기예금(비대면,인터넷,모바일)",3.10%,2.62%,"540,402",3.10%,복리,24개월,2023-10-27,"경영기획부, 16449988",없음,제한없음,온라인,"* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
356,아이비케이저축은행,참기특한정기예금,3.10%,2.62%,"540,402",3.10%,복리,24개월,2023-11-07,"영업기획부,0517914393",없음,제한없음,모두가능,"-만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율",없음,5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
357,아이비케이저축은행,참기특한정기예금,3.10%,2.62%,"524,520",3.10%,단리,24개월,2023-11-07,"영업기획부,0517914393",없음,제한없음,모두가능,"-만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율",없음,5,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
358,아이비케이저축은행,참기특한정기예금(비대면),3.10%,2.62%,"540,402",3.10%,복리,24개월,2023-11-07,"영업기획부,0517914393",없음,제한없음,온라인,"-만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율",없음,5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
359,아이비케이저축은행,참기특한정기예금(비대면),3.10%,2.62%,"524,520",3.10%,단리,24개월,2023-11-07,"영업기획부,0517914393",없음,제한없음,온라인,"-만기후 1개월 이내:약정금리와 현행고시 금리중 낮은 이율
-1개월미만 해지 및 만기경과 1개월 초과 : 보통예금이율",없음,5,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
360,경남은행,BNK더조은정기예금,3.05%,2.58%,"516,060",3.55%,단리,24개월,2023-10-20,"리테일금융부(대출문의),055-290-8743 마케팅추진부(예·적금상품),1600-8585",①가입금액 20백만원 이상인 경우 0.20% ②이 예금 신규시 금리우대쿠폰 등록할 경우 0.20% ③ 경남은행 오픈뱅킹 서비스에 가입되어 있는 경우(만기시까지 해당서비스 유지하는 경우) 0.10%,"거래대상자는 제한을 두지 아니한다. 다만, 국가 및 지방자치단체는 이 예금을 거래할 수 없다.",온라인,"만기 후 1개월 이내: 일반정기예금 기본이율 Ⅹ50%
만기 후 1개월 초과: 일반정기예금 기본이율 Ⅹ20%","1. 이 예금의 계약기간은 3개월 이상 2년 이내 월단위로 한다.
2. 가입금액은 1인당 최소 100만원 이상 5억원 이하이다.",2,7,"* 해당은행 : 0.2% [ 가입금액이 2천만원 이상인경, 당행 오픈뱅킹 서비스에 가입되어있는경우 0.1% 가산 가능]
* 이벤트 : 0.2% [가입시 금리우대쿠폰 등록할 경우]",,,,,,,,,0.2%,,,,0.2%,,,,,,,
361,대아상호저축은행,정기예금,3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-11-02,"김지수(수신, 0542809217)",없음,제한없음,영업점,"- 만기후 1개월 이내 : 약정금리 범위 내에서 동일 만기 현행 금리
- 만기후 1개월 초과 : 보통예금 이율 적용","예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",5,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
362,대아상호저축은행,정기예금,3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-11-02,"김지수(수신, 0542809217)",없음,제한없음,영업점,"- 만기후 1개월 이내 : 약정금리 범위 내에서 동일 만기 현행 금리
- 만기후 1개월 초과 : 보통예금 이율 적용","예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",5,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
363,민국저축은행,비대면정기예금 (비대면),3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-11-01,"기획팀, 02-2271-0071",- 없음,개인,온라인,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용","- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.
- 가입가능시간(09:00~16:00)",1,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
364,민국저축은행,비대면정기예금 (비대면),3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-11-01,"기획팀, 02-2271-0071",- 없음,개인,온라인,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용","- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.
- 가입가능시간(09:00~16:00)",1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
365,민국저축은행,톡톡정기예금 (모바일),3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-11-01,"기획팀, 02-2271-0071",- 없음,개인,온라인,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,1,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
366,민국저축은행,톡톡정기예금 (모바일),3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-11-01,"기획팀, 02-2271-0071",- 없음,개인,온라인,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
367,민국저축은행,e-행복정기예금 (인터넷),3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-11-01,"기획팀, 02-2271-0071",- 없음,개인,온라인,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,1,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
368,민국저축은행,e-행복정기예금 (인터넷),3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-11-01,"기획팀, 02-2271-0071",- 없음,개인,온라인,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
369,바로저축은행,스마트정기예금(인터넷),3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-10-17,(예/적금) 자금효율부 02-3467-0157 (공시) 영업기획부 02-3467-0107,없음,제한없음,온라인,"* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리","1. 최소가입금액: 10만원이상
2. 정기예금 12개월 초과 3.00% (정기예금 12개월만 4.20% 적용)",3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
370,바로저축은행,스마트정기예금(인터넷),3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-10-17,(예/적금) 자금효율부 02-3467-0157 (공시) 영업기획부 02-3467-0107,없음,제한없음,온라인,"* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리","1. 최소가입금액: 10만원이상
2. 정기예금 12개월 초과 3.00% (정기예금 12개월만 4.20% 적용)",3,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
371,바로저축은행,정기예금,3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-10-27,(예/적금) 자금효율부 02-3467-0157 (공시) 영업기획부 02-3467-0107,없음,제한없음,영업점,"* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리","1. 최소가입금액: 10만원이상
2. 정기예금 12개월 초과 3.00% (정기예금 12개월만 4.30% 적용)",3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
372,바로저축은행,정기예금,3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-10-27,(예/적금) 자금효율부 02-3467-0157 (공시) 영업기획부 02-3467-0107,없음,제한없음,영업점,"* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리","1. 최소가입금액: 10만원이상
2. 정기예금 12개월 초과 3.00% (정기예금 12개월만 4.30% 적용)",3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
373,바로저축은행,SB톡톡 정기예금(비대면),3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-10-17,(예/적금) 자금효율부 02-3467-0157 (공시) 영업기획부 02-3467-0107,없음,제한없음,온라인,"* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리","1. 최소가입금액: 10만원이상
2. 정기예금 12개월 초과 3.00% (정기예금 12개월만 4.20% 적용)",3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
374,바로저축은행,SB톡톡 정기예금(비대면),3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-10-17,(예/적금) 자금효율부 02-3467-0157 (공시) 영업기획부 02-3467-0107,없음,제한없음,온라인,"* 만기후 1개월 이내 : 약정금리와 현행금리 중 낮은 금리
* 만기후 1개월 초과 : 보통예금 금리","1. 최소가입금액: 10만원이상
2. 정기예금 12개월 초과 3.00% (정기예금 12개월만 4.20% 적용)",3,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
375,부림저축은행,정기예금,3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-11-13,"영업부, 031-443-3800",없음,개인 및 법인고객,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",.,1,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
376,부림저축은행,정기예금,3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-11-13,"영업부, 031-443-3800",없음,개인 및 법인고객,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",.,1,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
377,부림저축은행,톡톡정기예금(비대면),3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-11-13,"영업부, 031-443-3800",없음,개인고객,온라인,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",.,1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
378,부림저축은행,톡톡정기예금(비대면),3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-11-13,"영업부, 031-443-3800",없음,개인고객,온라인,"- 만기후 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은금리
- 만기후 1개월 초과 : 연 0.25%",.,1,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
379,에스앤티저축은행,정기예금,3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-10-06,"경영기획팀, 055-222-8110",없음,제한없음,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)","예금자보호법에 의해 원리금 기준 5,000만원까지 보호",3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
380,에스앤티저축은행,정기예금,3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-10-06,"경영기획팀, 055-222-8110",없음,제한없음,영업점,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)","예금자보호법에 의해 원리금 기준 5,000만원까지 보호",3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
381,에스앤티저축은행,정기예금(비대면),3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-10-06,"경영기획팀, 055-222-8110",없음,제한없음,온라인,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)","예금자보호법에 의해 원리금 기준 5,000만원까지 보호",3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
382,에스앤티저축은행,정기예금(비대면),3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-10-06,"경영기획팀, 055-222-8110",없음,제한없음,온라인,"-만기 후 1개월 이내 : 가입당시 약정금리
-만기 후 1개월 초과 : 0.20% (보통예금 금리적용)","예금자보호법에 의해 원리금 기준 5,000만원까지 보호",3,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
383,영진저축은행,정기예금,3.00%,2.54%,"507,600",3.10%,단리,24개월,2023-11-08,영업부 0326512121,"계약기간이 1년이상인 정기예금, 정기적금, 신용부금 만기수령액 이하를 1년 이상 정기예금으로 재예치시",내·외국인 대상,영업점,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,9,"* 해당은행 : 0.1% [ 계약기간이 1년이상인 당행 정기예금,정기적금, 신용부금 만기수령액 이하를 1년 이상 정기얘금으로 재예치시 ]",,,,,,,,,0.1%,,,,,,,,,,,
384,영진저축은행,정기예금,3.00%,2.54%,"522,465",3.10%,복리,24개월,2023-11-08,영업부 0326512121,"계약기간이 1년이상인 정기예금, 정기적금, 신용부금 만기수령액 이하를 1년 이상 정기예금으로 재예치시",내·외국인 대상,영업점,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,3,"* 해당은행 : 0.1% [ 계약기간이 1년이상인 당행 정기예금,정기적금, 신용부금 만기수령액 이하를 1년 이상 정기얘금으로 재예치시 ]",,,,,,,,,0.1%,,,,,,,,,,,
385,영진저축은행,e-정기예금,3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-11-08,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
386,영진저축은행,e-정기예금,3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-11-08,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
387,영진저축은행,m-정기예금,3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-11-08,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
388,영진저축은행,m-정기예금,3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-11-08,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
389,영진저축은행,SB톡톡-정기예금,3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-11-08,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
390,영진저축은행,SB톡톡-정기예금,3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-11-08,영업부 0326512121,없음,내국인 대상,온라인,"만기후 1개월이내 해지시 약정이율 적용(가입시점 이율과 만기시점 이율 중 낮은 이율)
만기후 1개월이후 해지시 보통예금금리(0.5%)적용",10만원이상 가입가능,5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
391,오성저축은행,정기예금(비대면),3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-10-13,"여신팀,054-452-7861",없음,제한없음,온라인,"1개월이하-약정금리와 만기일 기준금리 중 낮은금리 
1개월 초과 -보통예금 금리",없음,3,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
392,오성저축은행,정기예금(비대면),3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-10-13,"여신팀,054-452-7861",없음,제한없음,온라인,"1개월이하-약정금리와 만기일 기준금리 중 낮은금리 
1개월 초과 -보통예금 금리",없음,3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
393,융창저축은행,정기예금,3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-10-27,"경영기획팀, 02-2610-8048",없음,제한없음,영업점,"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,5,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
394,융창저축은행,정기예금,3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-10-27,"경영기획팀, 02-2610-8048",없음,제한없음,영업점,"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,5,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
395,융창저축은행,e정기예금,3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-10-27,"경영기획팀, 02-2610-8048",없음,제한없음,온라인,"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
396,융창저축은행,e정기예금,3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-10-27,"경영기획팀, 02-2610-8048",없음,제한없음,온라인,"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,5,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
397,융창저축은행,SB톡톡 정기예금,3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-10-27,"경영기획팀, 02-2610-8048",없음,제한없음,온라인,"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
398,융창저축은행,SB톡톡 정기예금,3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-10-27,"경영기획팀, 02-2610-8048",없음,제한없음,온라인,"- 만기 후 1개월 이하: 예금 계좌의 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율 적용
- 만기 후 1개월 초과:0.2%",없음,5,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
399,제주은행,J정기예금 (만기지급식),3.00%,2.54%,"507,600",3.50%,단리,24개월,2023-10-20,"영업추진본부, 064-720-0287","- 아래의 우대요건 충족시 최고 0.1%p 추가 우대 ①비대면 채널 가입시 0.3%제공(신규시제공) (단, 이벤트시 디지털 채널에 고시한 우대금리를 추가 적용할 수 있음) ②신규일로부터 만기달 제외한 계약기간의 1/2이상 매월 Jbank로그인 시 0.2%제공(만기시제공)","실명의 
개인 및 
개인사업자",온라인,"- 만기후 1개월 이내 : (일반)정기예금 기본이자율의 50%
(단, 최저금리 0.1%)
- 만기후 1개월 초과 3개월 이내 : (일반)정기예금 기본이자율의 25%
(단, 최저금리 0.1%)
- 만기후 3개월 초과 : 0.1%",가입금액 : 30만원 이상,1,7,"* 비대면 : 0.3% [ 비대면 채널 가입시 ]
* 해당은행 : 0.2% [ 1년이상 매월 JBANK 로그인시 ] ",,,,,,,0.3%,,0.2%,,,,,,,,,,,
400,비엔케이저축은행,정기예금(대면),3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-10-27,"경영기획부, 16449988","비대면, 인터넷,모바일 가입시 0.1%우대",제한없음,영업점,"* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,4,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
401,비엔케이저축은행,정기예금(대면),3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-10-27,"경영기획부, 16449988","비대면, 인터넷,모바일 가입시 0.1%우대",제한없음,영업점,"* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,4,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
402,디에이치저축은행,정기예금,3.00%,2.54%,"507,600",3.00%,단리,24개월,2023-10-25,"수신팀, 051-860-0041",없음,제한없음,영업점,"*1개월이하 : 약정이율 범위 내 현행이율
*1개월초과: 보통예금 이율",없음,4,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
403,디에이치저축은행,정기예금,3.00%,2.54%,"522,465",3.00%,복리,24개월,2023-10-25,"수신팀, 051-860-0041",없음,제한없음,영업점,"*1개월이하 : 약정이율 범위 내 현행이율
*1개월초과: 보통예금 이율",없음,4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
404,에스비아이저축은행,복리정기예금,3.00%,2.54%,"522,465",3.80%,복리,24개월,2023-10-26,"고객문의 1566-2210, 사이다 상품 전용 고객문의 1644-5277, (공시)리테일마케팅팀",- 만기우대금리 : 연1.30%p(12개월 가입 기준),만 17세이상,온라인,"- 만기 후 1개월 이하: 약정금리
- 만기 후 1개월 초과: 연0.2%",없음,2,0,* 만기 : 0.8%,,,,,,,,,,,0.8%,,,,,,,,,
405,신한은행,쏠편한 정기예금,2.95%,2.50%,"499,140",3.45%,단리,24개월,2023-10-20,개인고객부 1577-8000(수신) 개인고객부 1577-8000(여신),해당사항없음,만14세이상 개인고객,온라인,"-1개월 이하: (일반) 정기예금 기본금리 1/2
(단, 최저금리 0.10%)
-1개월 초과~6개월 이하: (일반) 정기예금 기본금리의 1/4
(단, 최저금리 0.10%)
-6개월 초과:  0.10%","1. 가입한도 :
 1만원 이상",1,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
406,머스트삼일저축은행,정기예금,2.80%,2.37%,"473,760",2.80%,단리,24개월,2023-06-05,경영관리팀 0542754060,없음,제한없음,영업점,"-만기후 1개월 이내 : 약정이율 Ⅹ 100% 
-만기후 1개월 초과: 연0.2%",없음,5,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
407,머스트삼일저축은행,정기예금,2.80%,2.37%,"486,693",2.80%,복리,24개월,2023-06-05,경영관리팀 0542754060,없음,제한없음,영업점,"-만기후 1개월 이내 : 약정이율 Ⅹ 100% 
-만기후 1개월 초과: 연0.2%",없음,5,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
408,머스트삼일저축은행,e-정기예금,2.80%,2.37%,"473,760",2.80%,단리,24개월,2023-11-10,경영관리팀 0542754060,없음,제한없음,온라인,"-만기후 1개월 이내 : 약정이율 Ⅹ 100% 
-만기후 1개월 초과: 연0.2%",없음,5,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
409,머스트삼일저축은행,e-정기예금,2.80%,2.37%,"486,693",2.80%,복리,24개월,2023-11-10,경영관리팀 0542754060,없음,제한없음,온라인,"-만기후 1개월 이내 : 약정이율 Ⅹ 100% 
-만기후 1개월 초과: 연0.2%",없음,5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
410,부산은행,LIVE정기예금,2.80%,2.37%,"473,760",2.80%,단리,24개월,2023-10-20,"(예금)마케팅추진부, 051-620-3339 (대출)여신기획부, 051-620-3423 실제 상담은 인근 영업점이나 당행 콜센터(1588-6200)로 문의",*해당사항없음,제한없음,모두가능,"- 만기후1년내: 가입기간별 일반정기예금이율 x 50%,
- 만기후1년초과:가입기간별 일반정기예금이율 x 20%","1. 가입금액 :
   1천만원 이상
2. 가입기간 : 
1개월 이상 60개월 이하(일단위)
3. 월이자지급식/만기일시지급식",1,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
411,국민은행,KB Star 정기예금,2.70%,2.28%,"456,840",3.10%,단리,24개월,2023-11-13,"(예금)수신상품부(P), 02-1588-9999 (대출)개인여신부(P), 02-1588-9999",해당무,실명의 개인 또는 개인사업자,온라인,"- 1개월 이내 : 기본이율 X 50%
- 1개월 초과  ~ 3개월 이내 : 기본이율 X 30%
- 3개월 초과 : 0.1%",- 가입금액 : 1백만원 이상,1,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
412,대원상호저축은행,정기예금,2.70%,2.28%,"468,858",2.70%,복리,24개월,2023-07-11,영업부 0547732222,-없음,제한없음,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리 적용
- 만기후 1개월 초과 : 보통예금 이율","1. 최소금액 : 10만원 이상
2. 1인당 가입금액 한도 : 4,820만원",5,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
413,대원상호저축은행,정기예금,2.70%,2.28%,"456,840",2.70%,단리,24개월,2023-07-11,영업부 0547732222,-없음,제한없음,영업점,"- 만기후 1개월 이내 : 가입당시 약정금리 적용
- 만기후 1개월 초과 : 보통예금 이율","1. 최소금액 : 10만원 이상
2. 1인당 가입금액 한도 : 4,820만원",5,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
