,금융회사,상품명,세전이자율,세후이자율,세후이자(예시),최고우대금리,이자계산방식,기간,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_km,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
488,키움저축은행,비대면 회전식정기예금 (6개월단위 변동금리상품),4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-08-30,경영지원팀 1670-0077 예적금문의 1670-0077,"*회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",제한없음,온라인,"-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*계약기간
36개월
(회전주기
6개월)",3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
489,키움저축은행,정기예금,4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-08-30,경영지원팀 1670-0077 예적금문의 1670-0077,없음,제한없음,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,3,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
490,키움저축은행,정기예금,4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-08-30,경영지원팀 1670-0077 예적금문의 1670-0077,없음,제한없음,영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
491,키움저축은행,정기예금(분당지점 창구전용),4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-08-30,경영지원팀 1670-0077 예적금문의 1670-0077,없음,분당지점방문고객(타지점불가),영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,3,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
492,키움저축은행,정기예금(분당지점 창구전용),4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-08-30,경영지원팀 1670-0077 예적금문의 1670-0077,없음,분당지점방문고객(타지점불가),영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,3,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
493,키움저축은행,회전식정기예금 (6개월단위 변동금리상품),4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-08-30,경영지원팀 1670-0077 예적금문의 1670-0077,"*회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",제한없음,영업점,"-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*계약기간
36개월
(회전주기
6개월)",3,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
494,키움저축은행,회전식정기예금 (6개월단위 변동금리상품),4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-08-30,경영지원팀 1670-0077 예적금문의 1670-0077,"*회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",제한없음,영업점,"-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*계약기간
36개월
(회전주기
6개월)",3,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
495,키움저축은행,회전식정기예금 (6개월단위 변동금리상품) (분당지점 창구전용),4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-08-30,경영지원팀 1670-0077 예적금문의 1670-0077,"*회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",분당지점방문고객(타지점불가),영업점,"-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*계약기간
36개월
(회전주기
6개월)",3,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
496,키움저축은행,회전식정기예금 (6개월단위 변동금리상품) (분당지점 창구전용),4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-08-30,경영지원팀 1670-0077 예적금문의 1670-0077,"*회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",분당지점방문고객(타지점불가),영업점,"-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*계약기간
36개월
(회전주기
6개월)",3,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
497,키움저축은행,SB톡톡 회전식정기예금 (비대면) (6개월단위 변동금리상품),4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-08-30,경영지원팀 1670-0077 예적금문의 1670-0077,"*회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",제한없음,온라인,"-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*계약기간
36개월
(회전주기
6개월)",3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
498,키움저축은행,SB톡톡 회전식정기예금 (비대면) (6개월단위 변동금리상품),4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-08-30,경영지원팀 1670-0077 예적금문의 1670-0077,"*회전시점 고시된 6개월 정기예금금리로 자동연장되는 변동금리상품(6개월단위 확정금리). 중도해지시 충족한 회전기간은 약정이율, 미충족기간에 대해서만 중도해지 이율 적용.",제한없음,온라인,"-만기후 1개월 이내
최종회전금리 또는 만기시 동일상품 신규금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)","*계약기간
36개월
(회전주기
6개월)",3,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
499,페퍼저축은행,정기예금,4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-11-03,예금담당자 03180159344 대출문의 15990722,우대사항없음,제한없음,영업점,"* 만기 후 1개월 이내 기간 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용",최소가입금액: 10만원 이상,5,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
500,페퍼저축은행,정기예금,4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-11-03,예금담당자 03180159344 대출문의 15990722,우대사항없음,제한없음,영업점,"* 만기 후 1개월 이내 기간 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용",최소가입금액: 10만원 이상,5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
501,페퍼저축은행,"정기예금 (인터넷, 모바일,비대면)",4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-11-03,예금담당자 03180159344 대출문의 15990722,우대사항없음,제한없음,온라인,"* 만기 후 1개월 이내 기간 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용",최소가입금액: 10만원 이상,5,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
502,페퍼저축은행,"정기예금 (인터넷, 모바일,비대면)",4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-11-03,예금담당자 03180159344 대출문의 15990722,우대사항없음,제한없음,온라인,"* 만기 후 1개월 이내 기간 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용",최소가입금액: 10만원 이상,5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
503,페퍼저축은행,페퍼스 정기예금 (디지털페퍼앱),4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-11-03,예금담당자 03180159344 대출문의 15990722,우대사항없음,실명의 개인,온라인,"* 만기 후 1개월 이내 기간 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용","비대면 전용상품
최소가입금액: 10만원 이상",5,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
504,페퍼저축은행,페퍼스 정기예금 (디지털페퍼앱),4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-11-03,예금담당자 03180159344 대출문의 15990722,우대사항없음,실명의 개인,온라인,"* 만기 후 1개월 이내 기간 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은이율
* 만기 후 1개월 초과 이후 기간 : 보통예금 이율(연 0.50%) 적용","비대면 전용상품
최소가입금액: 10만원 이상",5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
505,평택상호저축은행,정기예금,4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-03-09,"여신지원팀, 031-659-3382",해당사항 없음,제한없음,모두가능,보통예금 이율,보호금융상품 1인당 최고 5천만원,2,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
506,평택상호저축은행,정기예금(인뱅),4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-03-09,"여신지원팀, 031-659-3382",해당사항 없음,제한없음,모두가능,보통예금 이율,보호금융상품 1인당 최고 5천만원,2,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
507,한화저축은행,한화회전정기예금,4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-11-01,"재무관리팀, 0326575000",-,제한없음,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
508,한화저축은행,한화회전정기예금,4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-11-01,"재무관리팀, 0326575000",-,제한없음,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
509,한화저축은행,e뱅킹정기예금,4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-11-01,"재무관리팀, 0326575000",-,"인터넷뱅킹, 스마트폰뱅킹 전용",온라인,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
510,한화저축은행,e뱅킹정기예금,4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-11-01,"재무관리팀, 0326575000",-,"인터넷뱅킹, 스마트폰뱅킹 전용",온라인,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
511,비엔케이저축은행,정기예금(대면),4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-10-27,"경영기획부, 16449988","비대면, 인터넷,모바일 가입시 0.1%우대",제한없음,영업점,"* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,4,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
512,비엔케이저축은행,정기예금(대면),4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-10-27,"경영기획부, 16449988","비대면, 인터넷,모바일 가입시 0.1%우대",제한없음,영업점,"* 1개월내 
: 당초 약정이율 또는 만기시 동일상품 동일계약기간의 신규 약정이율(단리) 중 낮은 이율 적용
* 1개월이후
: 보통예금 금리 적용",없음,4,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
513,디에이치저축은행,정기예금(비대면),4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-10-25,"수신팀, 051-860-0041",없음,제한없음,온라인,"*1개월이하 : 약정이율 범위 내 현행이율
*1개월초과: 보통예금 이율",없음,4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
514,디에이치저축은행,정기예금(비대면),4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-10-25,"수신팀, 051-860-0041",없음,제한없음,온라인,"*1개월이하 : 약정이율 범위 내 현행이율
*1개월초과: 보통예금 이율",없음,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
515,제이티저축은행,정기예금,4.00%,3.38%,"338,400",4.10%,단리,12개월,2023-10-24,경영관리팀 0317880634,-자동만기연장 가입 등 0.1% 금리우대 (12개월이상),제한없음,영업점,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,3,* 만기 : 0.1% [자동만기연장 가입],,,,,,,,,,,0.1%,,,,,,,,,
516,제이티저축은행,정기예금,4.00%,3.38%,"344,673",4.10%,복리,12개월,2023-10-24,경영관리팀 0317880634,-자동만기연장 가입 등 0.1% 금리우대 (12개월이상),제한없음,영업점,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,7,* 만기 : 0.1% [자동만기연장 가입],,,,,,,,,,,0.1%,,,,,,,,,
517,제이티저축은행,회전식정기예금(변동금리상품),4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-10-24,경영관리팀 0317880634,"-최초가입일 금리는 1년간 적용되며, 이후 약정한 회전주기(12개월)별로 계약기간 내에서 이자율이 변동되는 상품임.",제한없음,영업점,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
518,제이티저축은행,회전식정기예금(변동금리상품),4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-10-24,경영관리팀 0317880634,"-최초가입일 금리는 1년간 적용되며, 이후 약정한 회전주기(12개월)별로 계약기간 내에서 이자율이 변동되는 상품임.",제한없음,영업점,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
519,제이티저축은행,회전정기예금_비대면(변동금리상품),4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-10-24,경영관리팀 0317880634,"-최초가입일 금리는 1년간 적용되며, 이후 약정한 회전주기(12개월)별로 계약기간 내에서 이자율이 변동되는 상품임.",제한없음,온라인,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
520,제이티저축은행,회전정기예금_비대면(변동금리상품),4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-10-24,경영관리팀 0317880634,"-최초가입일 금리는 1년간 적용되며, 이후 약정한 회전주기(12개월)별로 계약기간 내에서 이자율이 변동되는 상품임.",제한없음,온라인,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
521,제이티저축은행,e-정기예금,4.00%,3.38%,"344,673",4.00%,복리,12개월,2023-10-24,경영관리팀 0317880634,없음,제한없음,온라인,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
522,제이티저축은행,e-정기예금,4.00%,3.38%,"338,400",4.00%,단리,12개월,2023-10-24,경영관리팀 0317880634,없음,제한없음,온라인,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
523,케이비저축은행,정기예금,4.00%,3.38%,"338,400",4.10%,단리,12개월,2023-11-07,"영업추진부, 0221468265","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 3~36개월 가입가능
- 가입금액 : 100만원이상",4,3,"* 비대면 : 0.1% [인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시(단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제)]",,,,,,,0.1%,,,,,,,,,,,,,
524,케이비저축은행,정기예금,4.00%,3.38%,"344,673",4.10%,복리,12개월,2023-11-07,"영업추진부, 0221468265","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 3~36개월 가입가능
- 가입금액 : 100만원이상",4,7,"* 비대면 : 0.1% [인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시(단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제)]",,,,,,,0.1%,,,,,,,,,,,,,
525,에스비아이저축은행,정기예금,4.00%,3.38%,"344,673",4.30%,복리,12개월,2023-10-26,"고객문의 1566-2210, 사이다 상품 전용 고객문의 1644-5277, (공시)리테일마케팅팀",1) 창구가입시 : 최대 0.2%p(12개월 가입기준) 2) 인터넷뱅킹(스마트뱅킹 포함) 가입 시 : 연0.3%p(12개월 가입기즌),제한없음,모두가능,"- 만기 후 1개월 이하: 약정금리와 만기시 동기간 금리 중 낮은 금리
- 만기 후 1개월 초과: 보통예금이율",없음,2,1,"* 영업점 : 0.2%
* 비대면 : 0.3%",,,,,,,0.3%,0.2%,,,,,,,,,,,,
526,에스비아이저축은행,정기예금,4.00%,3.38%,"338,400",4.30%,단리,12개월,2023-10-26,"고객문의 1566-2210, 사이다 상품 전용 고객문의 1644-5277, (공시)리테일마케팅팀",1) 창구가입시 : 최대 0.2%p(12개월 가입기준) 2) 인터넷뱅킹(스마트뱅킹 포함) 가입 시 : 연0.3%p(12개월 가입기즌),제한없음,모두가능,"- 만기 후 1개월 이하: 약정금리와 만기시 동기간 금리 중 낮은 금리
- 만기 후 1개월 초과: 보통예금이율",없음,2,1,"* 영업점 : 0.2%
* 비대면 : 0.3%",,,,,,,0.3%,0.2%,,,,,,,,,,,,
527,농협은행주식회사,NH올원e예금,3.95%,3.34%,"334,170",4.05%,단리,12개월,2023-11-14,"마케팅지원부, 02-2080-7799(여신), 7776(수신)","12개월 가입 시, 특별우대금리 0.1%p",개인,온라인,"만기 후 3개월 : 기본금리의 50%
만기 후 6개월 : 기본금리의 20%
만기 후  6개월 초과 : 기본금리의 10%

* 기본금리 : 만기시점의 큰만족실세예금 계약기간별 금리",1. 10만원 이상 10억원 이내 가입,1,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
528,대구은행,IM스마트예금,3.95%,3.34%,"334,170",4.20%,단리,12개월,2023-10-20,"개인여신기획부, 053-740-2230 리테일마케팅부, 053-740-2162",최고우대금리 : 연0.25%p - 가입일(재예치일)로부터 3개월이내 아래 1가지 이상 요건 충족시 ① DGB대구은행 주택청약종합저축 보유 ② DGB대구은행 신용(체크)카드 결제실적 보유(결제금액 출금기준) * 해당 상품을 인터넷/스마트뱅크를 통해 가입 : 연0.05%p,실명의 개인,온라인,"만기 후 1개월 미만 경과 : 약정이자율 x 50%
만기 후 3개월 미만 경과 : 약정이자율 x 25% 
만기 후 3개월 이상 경과 : 약정이자율 x 10%",계좌당 가입 최저한도 : 100만원,1,8,"* 카드실적 : 0.2% [혹은 DGB대구은행 주택청약종합저축 보유, 가입일로부터 3개월 이내 1가지 이상 요건 충족]
* 비대면 : 0.05% [인터넷, 모바일]",,,,0.2%,,,0.05%,,,,,,,,,,,,,
529,한화저축은행,한화자동연장정기예금,3.95%,3.34%,"334,170",3.95%,단리,12개월,2023-11-01,"재무관리팀, 0326575000",-,제한없음,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
530,한화저축은행,한화자동연장정기예금,3.95%,3.34%,"340,287",3.95%,복리,12개월,2023-11-01,"재무관리팀, 0326575000",-,제한없음,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
531,진주저축은행,정기예금(진주),3.92%,3.32%,"331,630",3.92%,단리,12개월,2023-10-23,"영업지원부, 0518051450",없음,비거주 외국인 외 제한없음,영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%","-만65세 이상 비과세 종합저축 5,000만원 가능",5,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
532,진주저축은행,정기예금(진주),3.92%,3.32%,"337,656",3.92%,복리,12개월,2023-10-23,"영업지원부, 0518051450",없음,비거주 외국인 외 제한없음,영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%","-만65세 이상 비과세 종합저축 5,000만원 가능",5,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
533,진주저축은행,정기예금(통영),3.92%,3.32%,"331,630",3.92%,단리,12개월,2023-10-23,"영업지원부, 0518051450",없음,비거주 외국인 외 제한없음,영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%","-만65세 이상 비과세 종합저축 5,000만원 가능",5,9,우대사항없음,,,,,,,,,,,,,,,,,,,,
534,진주저축은행,정기예금(통영),3.92%,3.32%,"337,656",3.92%,복리,12개월,2023-10-23,"영업지원부, 0518051450",없음,비거주 외국인 외 제한없음,영업점,"ㆍ만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율

ㆍ1개월 초과 
: 연 0.1%","-만65세 이상 비과세 종합저축 5,000만원 가능",5,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
535,중소기업은행,1석7조통장(정기예금),3.91%,3.31%,"330,790",3.91%,단리,12개월,2023-11-14,고객 문의 1566-2566,없음,"실명의 개인
(개인사업자 제외)",온라인,만기일 당시 정기예금 만기후 이자율 적용 -1개월 이내: 만기일 당시 계약기간별 고시금리×50% -1월 초과 6개월 이내: 만기일 당시 계약기간별 고시금리×30% -6개월 초과: 만기일 당시 계약기간별 고시금리×20%,"계좌 수 제한 없으며, 최소 1백만원 이상 납입한도 제한 없음",1,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
536,드림저축은행,인터넷정기예금,3.90%,3.30%,"335,902",3.90%,복리,12개월,2023-11-13,경영지원부 053-663-5027,-,-제한없음,온라인,"-1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-인터넷 전용,3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
537,드림저축은행,인터넷정기예금,3.90%,3.30%,"329,940",3.90%,단리,12개월,2023-11-13,경영지원부 053-663-5027,-,-제한없음,온라인,"-1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-인터넷 전용,3,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
538,드림저축은행,톡톡정기예금(비대면),3.90%,3.30%,"335,902",3.90%,복리,12개월,2023-11-13,경영지원부 053-663-5027,-,-제한없음,온라인,"-1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-스마트폰 전용,3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
539,드림저축은행,톡톡정기예금(비대면),3.90%,3.30%,"329,940",3.90%,단리,12개월,2023-11-13,경영지원부 053-663-5027,-,-제한없음,온라인,"-1개월 이내: 공시이율과 
약정이율 중 낮은 이율
-1개월 초과: 보통예금 금리",-스마트폰 전용,3,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
540,민국저축은행,비대면정기예금 (비대면),3.90%,3.30%,"329,940",3.90%,단리,12개월,2023-11-01,"기획팀, 02-2271-0071",- 없음,개인,온라인,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용","- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.
- 가입가능시간(09:00~16:00)",1,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
541,민국저축은행,비대면정기예금 (비대면),3.90%,3.30%,"335,902",3.90%,복리,12개월,2023-11-01,"기획팀, 02-2271-0071",- 없음,개인,온라인,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용","- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.
- 가입가능시간(09:00~16:00)",1,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
542,민국저축은행,톡톡정기예금 (모바일),3.90%,3.30%,"329,940",3.90%,단리,12개월,2023-11-01,"기획팀, 02-2271-0071",- 없음,개인,온라인,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,1,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
543,민국저축은행,톡톡정기예금 (모바일),3.90%,3.30%,"335,902",3.90%,복리,12개월,2023-11-01,"기획팀, 02-2271-0071",- 없음,개인,온라인,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,1,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
544,민국저축은행,e-행복정기예금 (인터넷),3.90%,3.30%,"329,940",3.90%,단리,12개월,2023-11-01,"기획팀, 02-2271-0071",- 없음,개인,온라인,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용",- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,1,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
