,금융회사,상품명,세전이자율,세후이자율,세후이자(예시),최고우대금리,이자계산방식,기간,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_km,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
404,한성저축은행,e-정기예금,2.60%,2.20%,"109,980",2.60%,단리,6개월,2023-10-31,"기획부, 043-730-0534",없음,제한없음,온라인,만기후 계약동일 기간동안 약정이율과 현행이율 중 낮은 이율 적용. 만기후 계약동일기간 종료 후 계약일의 보통예금이율 적용,"*방문가입
* 중도해지이율
- 1개월미만 : 계약일의 보통예금 이율
- 1개월이상 6개월미만 : 약정이율의 50%
- 6개월이상 12개월미만 : 약정이율의 55%
* 단, 최저금리는 보통예금이율 이상 적용",2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
405,한성저축은행,e-정기예금,2.60%,2.20%,"110,577",2.60%,복리,6개월,2023-10-31,"기획부, 043-730-0534",없음,제한없음,온라인,만기후 계약동일 기간동안 약정이율과 현행이율 중 낮은 이율 적용. 만기후 계약동일기간 종료 후 계약일의 보통예금이율 적용,"*방문가입
* 중도해지이율
- 1개월미만 : 계약일의 보통예금 이율
- 1개월이상 6개월미만 : 약정이율의 50%
- 6개월이상 12개월미만 : 약정이율의 55%
* 단, 최저금리는 보통예금이율 이상 적용",2,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
406,한성저축은행,m-정기예금,2.60%,2.20%,"110,577",2.60%,복리,6개월,2023-10-31,"기획부, 043-730-0534",없음,제한없음,온라인,만기후 계약동일 기간동안 약정이율과 현행이율 중 낮은 이율 적용. 만기후 계약동일기간 종료 후 계약일의 보통예금이율 적용,"*방문가입
* 중도해지이율
- 1개월미만 : 계약일의 보통예금 이율
- 1개월이상 6개월미만 : 약정이율의 50%
- 6개월이상 12개월미만 : 약정이율의 55%
* 단, 최저금리는 보통예금이율 이상 적용",2,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
407,한성저축은행,m-정기예금,2.60%,2.20%,"109,980",2.60%,단리,6개월,2023-10-31,"기획부, 043-730-0534",없음,제한없음,온라인,만기후 계약동일 기간동안 약정이율과 현행이율 중 낮은 이율 적용. 만기후 계약동일기간 종료 후 계약일의 보통예금이율 적용,"*방문가입
* 중도해지이율
- 1개월미만 : 계약일의 보통예금 이율
- 1개월이상 6개월미만 : 약정이율의 50%
- 6개월이상 12개월미만 : 약정이율의 55%
* 단, 최저금리는 보통예금이율 이상 적용",2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
408,케이비저축은행,KB e-plus 정기예금,2.60%,2.20%,"109,980",2.60%,단리,6개월,2023-11-07,"영업추진부, 0221468265",없음,제한없음,온라인,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 3~36개월 가입가능
- 가입금액 : 100만원이상",4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
409,케이비저축은행,KB e-plus 정기예금,2.60%,2.20%,"110,577",2.60%,복리,6개월,2023-11-07,"영업추진부, 0221468265",없음,제한없음,온라인,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 3~36개월 가입가능
- 가입금액 : 100만원이상",4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
410,부산은행,LIVE정기예금,2.55%,2.16%,"107,865",3.65%,단리,6개월,2023-10-20,"(예금)마케팅추진부, 051-620-3339 (대출)여신기획부, 051-620-3423 실제 상담은 인근 영업점이나 당행 콜센터(1588-6200)로 문의",*해당사항없음,제한없음,모두가능,"- 만기후1년내: 가입기간별 일반정기예금이율 x 50%,
- 만기후1년초과:가입기간별 일반정기예금이율 x 20%","1. 가입금액 :
   1천만원 이상
2. 가입기간 : 
1개월 이상 60개월 이하(일단위)
3. 월이자지급식/만기일시지급식",1,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
411,다올저축은행,Fi 정기예금 (대면),2.50%,2.12%,"106,302",2.50%,복리,6개월,2023-11-03,(고객문의) 1544-6700 (공시담당) 기획팀,없음,제한없음,온라인,"- 1개월 까지 : 당초 약정이율과 만기시점 고시이율을 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%","* 중도해지이율 (경과기간별 차등 적용)
- 1개월미만 : 가입일의 보통예금 금리, 6개월미만 : 약정이율X50%, 9개월미만 : 약정이율X55%, 
12개월미만 : 약정이율X60%, 12개월이상 : 약정이율X70%",3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
412,다올저축은행,Fi 정기예금 (대면),2.50%,2.12%,"105,750",2.50%,단리,6개월,2023-11-03,(고객문의) 1544-6700 (공시담당) 기획팀,없음,제한없음,온라인,"- 1개월 까지 : 당초 약정이율과 만기시점 고시이율을 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%","* 중도해지이율 (경과기간별 차등 적용)
- 1개월미만 : 가입일의 보통예금 금리, 6개월미만 : 약정이율X50%, 9개월미만 : 약정이율X55%, 
12개월미만 : 약정이율X60%, 12개월이상 : 약정이율X70%",3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
413,웰컴저축은행,정기예금,2.50%,2.12%,"105,750",2.50%,단리,6개월,2023-11-06,"예적금문의 16619400, 대출문의 16610001 공시담당 : 디지털금융기획팀",-,제한없음,영업점,"- 만기 후 1개월 이하 : 가입 당시 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",영업점 전용상품,2,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
414,웰컴저축은행,정기예금,2.50%,2.12%,"106,302",2.50%,복리,6개월,2023-11-06,"예적금문의 16619400, 대출문의 16610001 공시담당 : 디지털금융기획팀",-,제한없음,영업점,"- 만기 후 1개월 이하 : 가입 당시 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",영업점 전용상품,2,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
415,웰컴저축은행,e-정기예금,2.50%,2.12%,"105,750",2.50%,단리,6개월,2023-11-06,"예적금문의 16619400, 대출문의 16610001 공시담당 : 디지털금융기획팀",-,제한없음,온라인,"- 만기 후 1개월 이하 : 가입 당시 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",인터넷뱅킹 전용상품,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
416,웰컴저축은행,e-정기예금,2.50%,2.12%,"106,302",2.50%,복리,6개월,2023-11-06,"예적금문의 16619400, 대출문의 16610001 공시담당 : 디지털금융기획팀",-,제한없음,온라인,"- 만기 후 1개월 이하 : 가입 당시 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",인터넷뱅킹 전용상품,2,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
417,웰컴저축은행,m-정기예금,2.50%,2.12%,"105,750",2.50%,단리,6개월,2023-11-06,"예적금문의 16619400, 대출문의 16610001 공시담당 : 디지털금융기획팀",-,제한없음,온라인,"- 만기 후 1개월 이하 : 가입 당시 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",스마트(모바일)뱅킹 전용상품,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
418,웰컴저축은행,m-정기예금,2.50%,2.12%,"106,302",2.50%,복리,6개월,2023-11-06,"예적금문의 16619400, 대출문의 16610001 공시담당 : 디지털금융기획팀",-,제한없음,온라인,"- 만기 후 1개월 이하 : 가입 당시 약정금리나 만기시점의 동일 상품·계약기간의 신규약정금리 중 낮은 금리 적용
(만기시점의 동일 상품·계약기간이 없을 경우 : 가입 당시 약정금리)
- 만기 후 1개월 초과 : 연 0.1%",스마트(모바일)뱅킹 전용상품,2,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
419,조은저축은행,정기예금(여수지점),2.50%,2.12%,"105,750",2.50%,단리,6개월,2023-11-02,"(재무팀,0222600758)",없음,제한없음,영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,4,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
420,조은저축은행,정기예금(여수지점),2.50%,2.12%,"106,302",2.50%,복리,6개월,2023-11-02,"(재무팀,0222600758)",없음,제한없음,영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,4,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
421,한화저축은행,한화가족사랑정기예금,2.50%,2.12%,"105,750",2.50%,단리,6개월,2023-11-01,"재무관리팀, 0326575000",-,제한없음,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
422,한화저축은행,한화가족사랑정기예금,2.50%,2.12%,"106,302",2.50%,복리,6개월,2023-11-01,"재무관리팀, 0326575000",-,제한없음,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
423,한화저축은행,한화자동연장정기예금,2.50%,2.12%,"106,302",2.50%,복리,6개월,2023-11-01,"재무관리팀, 0326575000",-,제한없음,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
424,한화저축은행,한화자동연장정기예금,2.50%,2.12%,"105,750",2.50%,단리,6개월,2023-11-01,"재무관리팀, 0326575000",-,제한없음,영업점,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
425,한화저축은행,e뱅킹정기예금,2.50%,2.12%,"105,750",2.50%,단리,6개월,2023-11-01,"재무관리팀, 0326575000",-,"인터넷뱅킹, 스마트폰뱅킹 전용",온라인,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
426,한화저축은행,e뱅킹정기예금,2.50%,2.12%,"106,302",2.50%,복리,6개월,2023-11-01,"재무관리팀, 0326575000",-,"인터넷뱅킹, 스마트폰뱅킹 전용",온라인,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
427,케이비저축은행,정기예금,2.50%,2.12%,"106,302",2.60%,복리,6개월,2023-11-07,"영업추진부, 0221468265","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 3~36개월 가입가능
- 가입금액 : 100만원이상",4,12,"* 비대면 : 0.1% [ 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시(단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제)]",,,,,,,0.1%,,,,,,,,,,,,,
428,케이비저축은행,정기예금,2.50%,2.12%,"105,750",2.60%,단리,6개월,2023-11-07,"영업추진부, 0221468265","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 3~36개월 가입가능
- 가입금액 : 100만원이상",4,8,"* 비대면 : 0.1% [ 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시(단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제)]",,,,,,,0.1%,,,,,,,,,,,,,
429,대구은행,DGB행복파트너예금(일반형),2.42%,2.05%,"102,365",2.87%,단리,6개월,2023-10-20,"개인여신기획부, 053-740-2230 리테일마케팅부, 053-740-2162",최고우대금리 : 연0.45%p -지난달 DGB대구은행 통장으로 연금 입금 실적 보유 : 연0.10%p -상품 가입 전 DGB대구은행 신용(체크)카드 보유 : 연0.10%p -지난 3개월 예금 평잔 30만원 이상 : 연0.10%p -DGB행복파트너적금 동시 가입 및 만기 보유 : 연0.10%p *인터넷/스마트뱅킹을 통해 가입 : 연0.05%p,만50세 이상 개인,모두가능,"만기 후 1개월 미만 경과 : 약정이자율 x 50%
만기 후 3개월 미만 경과 : 약정이자율 x 25% 
만기 후 3개월 이상 경과 : 약정이자율 x 10%",계좌당 가입 최저한도 : 100만원,1,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
430,상상인저축은행,뱅뱅뱅 정기예금(단기),2.41%,2.04%,"101,945",2.41%,단리,6개월,2023-05-08,"예금/대출 문의 : 1577-1771, 공시부서 : 경영기획팀",없음,제한없음,온라인,"[2019년 7월 1일 이전 신규]
연 0.1% (세전)

[2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)",없음,4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
431,상상인저축은행,뱅뱅뱅 정기예금(단기),2.41%,2.04%,"102,456",2.41%,복리,6개월,2023-05-08,"예금/대출 문의 : 1577-1771, 공시부서 : 경영기획팀",없음,제한없음,온라인,"[2019년 7월 1일 이전 신규]
연 0.1% (세전)

[2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)",없음,4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
432,상상인저축은행,비대면 정기예금(단기),2.41%,2.04%,"101,945",2.41%,단리,6개월,2023-05-08,"예금/대출 문의 : 1577-1771, 공시부서 : 경영기획팀",없음,제한없음,온라인,"[2019년 7월 1일 이전 신규]
연 0.1% (세전)

[2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)",없음,4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
433,상상인저축은행,비대면 정기예금(단기),2.41%,2.04%,"102,456",2.41%,복리,6개월,2023-05-08,"예금/대출 문의 : 1577-1771, 공시부서 : 경영기획팀",없음,제한없음,온라인,"[2019년 7월 1일 이전 신규]
연 0.1% (세전)

[2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)",없음,4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
434,상상인저축은행,e-정기예금(단기),2.41%,2.04%,"101,945",2.41%,단리,6개월,2023-05-08,"예금/대출 문의 : 1577-1771, 공시부서 : 경영기획팀",없음,제한없음,온라인,"신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)",없음,4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
435,상상인저축은행,e-정기예금(단기),2.41%,2.04%,"102,456",2.41%,복리,6개월,2023-05-08,"예금/대출 문의 : 1577-1771, 공시부서 : 경영기획팀",없음,제한없음,온라인,"신규가입일 당시 영업점 및 인터넷 홈페이지에 고시한 경과기간별 만기후이자율 적용
-1개월 이내: 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정금리 중 낮은 금리를 적용
-1개월 초과: 보통예금 이율: 연0.1%(세전)",없음,4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
436,상상인플러스저축은행,비대면 정기예금,2.41%,2.04%,"101,945",2.41%,단리,6개월,2023-11-01,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
437,상상인플러스저축은행,비대면 정기예금,2.41%,2.04%,"102,456",2.41%,복리,6개월,2023-11-01,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
438,상상인플러스저축은행,비대면 정기예금_단기,2.41%,2.04%,"101,945",2.41%,단리,6개월,2023-04-21,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
439,상상인플러스저축은행,비대면 정기예금_단기,2.41%,2.04%,"102,456",2.41%,복리,6개월,2023-04-21,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
440,상상인플러스저축은행,크크크 정기예금,2.41%,2.04%,"101,945",2.41%,단리,6개월,2023-11-01,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
441,상상인플러스저축은행,크크크 정기예금,2.41%,2.04%,"102,456",2.41%,복리,6개월,2023-11-01,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
442,상상인플러스저축은행,크크크 정기예금_단기,2.41%,2.04%,"101,945",2.41%,단리,6개월,2023-04-21,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
443,상상인플러스저축은행,크크크 정기예금_단기,2.41%,2.04%,"102,456",2.41%,복리,6개월,2023-04-21,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
444,상상인플러스저축은행,e-정기예금,2.41%,2.04%,"102,456",2.41%,복리,6개월,2023-11-01,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
445,상상인플러스저축은행,e-정기예금,2.41%,2.04%,"101,945",2.41%,단리,6개월,2023-11-01,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
446,상상인플러스저축은행,e-정기예금_단기,2.41%,2.04%,"101,945",2.41%,단리,6개월,2023-04-21,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",4,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
447,상상인플러스저축은행,e-정기예금_단기,2.41%,2.04%,"102,456",2.41%,복리,6개월,2023-04-21,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
448,디비저축은행,E-정기예금,2.40%,2.03%,"102,029",2.40%,복리,6개월,2023-07-14,"고객문의 1600-4902, (공시)개인금융팀 0237051684",* 최고우대금리 : 0.1% - 인터넷 가입시 : 연 0.1%,누구나 가입가능,온라인,"*1개월 이하: 기본이율
*1개월 초과: 0.5%",최소가입금액: 10만원 이상,2,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
449,디비저축은행,E-정기예금,2.40%,2.03%,"101,520",2.40%,단리,6개월,2023-07-14,"고객문의 1600-4902, (공시)개인금융팀 0237051684",* 최고우대금리 : 0.1% - 인터넷 가입시 : 연 0.1%,누구나 가입가능,온라인,"*1개월 이하: 기본이율
*1개월 초과: 0.5%",최소가입금액: 10만원 이상,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
450,디비저축은행,M-정기예금,2.40%,2.03%,"102,029",2.40%,복리,6개월,2023-11-02,"고객문의 1600-4902, (공시)개인금융팀 0237051684",* 최고우대금리 : 0.1% - 모바일 가입시 : 연 0.1% - 12개월 이상 ~ 13개월 미만 모바일 가입시 : 연 0.05%,개인고객,온라인,"*1개월 이하: 기본이율
*1개월 초과: 0.5%",최소가입금액: 10만원 이상,2,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
451,디비저축은행,M-정기예금,2.40%,2.03%,"101,520",2.40%,단리,6개월,2023-11-02,"고객문의 1600-4902, (공시)개인금융팀 0237051684",* 최고우대금리 : 0.1% - 모바일 가입시 : 연 0.1% - 12개월 이상 ~ 13개월 미만 모바일 가입시 : 연 0.05%,개인고객,온라인,"*1개월 이하: 기본이율
*1개월 초과: 0.5%",최소가입금액: 10만원 이상,2,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
452,센트럴저축은행,정기예금,2.40%,2.03%,"101,520",2.40%,단리,6개월,2023-11-02,"영업부, 0622244010",없음.,제한없음.,영업점,"(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%","중도해지 이율
(실 예치 기간 기준)
*1개월 미만: 0.5%
*1개월~3개월 미만: 2.05%
*3개월~6개월 미만: 2.10%
*6개월~11개월 미만: 2.15%
*11개월 이상: 2.20%",3,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
453,센트럴저축은행,정기예금,2.40%,2.03%,"102,029",2.40%,복리,6개월,2023-11-02,"영업부, 0622244010",없음.,제한없음.,영업점,"(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%","중도해지 이율
(실 예치 기간 기준)
*1개월 미만: 0.5%
*1개월~3개월 미만: 2.05%
*3개월~6개월 미만: 2.10%
*6개월~11개월 미만: 2.15%
*11개월 이상: 2.20%",3,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
454,센트럴저축은행,"정기예금 (인터넷뱅킹,스마트뱅킹,비대면)",2.40%,2.03%,"101,520",2.40%,단리,6개월,2023-10-19,"영업부, 0622244010",없음.,제한없음.,온라인,"(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%","중도해지 이율
(실 예치 기간 기준)
*1개월 미만: 0.5%
*1개월~3개월 미만: 2.05%
*3개월~6개월 미만: 2.1%
*6개월~11개월 미만: 2.15%
*11개월 이상: 2.2%",3,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
455,센트럴저축은행,"정기예금 (인터넷뱅킹,스마트뱅킹,비대면)",2.40%,2.03%,"102,029",2.40%,복리,6개월,2023-10-19,"영업부, 0622244010",없음.,제한없음.,온라인,"(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%","중도해지 이율
(실 예치 기간 기준)
*1개월 미만: 0.5%
*1개월~3개월 미만: 2.05%
*3개월~6개월 미만: 2.1%
*6개월~11개월 미만: 2.15%
*11개월 이상: 2.2%",3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
456,디비저축은행,정기예금,2.30%,1.95%,"97,757",2.30%,복리,6개월,2023-07-14,"고객문의 1600-4902, (공시)개인금융팀 0237051684",* 해당사항없음,누구나 가입가능,영업점,"*1개월 이하: 기본이율
*1개월 초과: 0.5%",최소가입금액: 10만원 이상,2,12,우대사항없음,,,,,,,,,,,,,,,,,,,,
457,디비저축은행,정기예금,2.30%,1.95%,"97,290",2.30%,단리,6개월,2023-07-14,"고객문의 1600-4902, (공시)개인금융팀 0237051684",* 해당사항없음,누구나 가입가능,영업점,"*1개월 이하: 기본이율
*1개월 초과: 0.5%",최소가입금액: 10만원 이상,2,8,우대사항없음,,,,,,,,,,,,,,,,,,,,
